ons_id,party_name,firstname,surname,votes,share,change
E14000818,Liberal Democrat,Margaret,Rowley,3750,0.071804691,-0.161962562
E14000818,Green,Neil,Franks,1933,0.037012925,0.025369721
E14000819,Labour,Andy,McDonald,18584,0.568213783,0.109358605
E14000819,UK Independence Party,Nigel,Baker,6107,0.186724148,0.149778998
E14000819,Conservative,Simon,Clarke,5388,0.164740415,-0.023064099
E14000819,Green,Hannah,Graham,1407,0.043019629,
E14000819,Liberal Democrat,Richard,Kilpatrick,1220,0.037302024,-0.16183114
E14000820,Labour,Tom,Blenkinsop,19193,0.420189592,0.027711122
E14000820,Conservative,Will,Goodhand,16925,0.370536594,0.014345829
E14000820,UK Independence Party,Steve,Turner,6935,0.151826959,0.111125007
E14000820,Liberal Democrat,Ben,Gibson,1564,0.034240427,-0.124585902
E14000820,Green,Martin,Brampton,1060,0.023206428,
S14000045,Scottish National Party,Owen,Thompson,24453,0.505948563,0.299537065
S14000045,Labour,Kenny,Young,14594,0.301959405,-0.168174635
S14000045,Conservative,Michelle,Ballantyne,5760,0.119178167,0.000402366
S14000045,Green,Ian,Baxter,1219,0.025221907,0.010059581
S14000045,UK Independence Party,Gordon,Norrie,1173,0.024270137,0.014994361
S14000045,Liberal Democrat,Aisha,Mir,1132,0.02342182,-0.147593928
E14000821,Conservative,Mark,Lancaster,27244,0.472231852,0.037645302
E14000821,Labour,Emily,Darlington,17491,0.30317895,0.034881741
E14000821,UK Independence Party,David,Reilly,6852,0.118768633,0.085885617
E14000821,Liberal Democrat,Paul,Graham,3575,0.061966997,-0.158750046
E14000821,Green,Jennifer,Marklew,2255,0.039086875,0.025484589
E14000821,Trade Unionist and Socialist Coalition,Katie,Simpson,163,0.002825348,
E14000821,Independent,David,Mortimer,112,0.001941344,
E14000822,Conservative,Iain,Stewart,27601,0.46821829,0.051938674
E14000822,Labour and Co-operative,Andrew,Pakes,18929,0.321108076,-0.001176998
E14000822,UK Independence Party,Vince,Peddle,7803,0.132368658,0.094886504
E14000822,Liberal Democrat,Lisa,Smith,2309,0.039169452,-0.137705108
E14000822,Green,Samantha,Pancheri,1936,0.032841948,0.018853912
E14000822,Independent,Stephen,Fulton,255,0.004325773,
E14000822,Keep It Real Party,Matthew,Gibson,116,0.001967803,
E14000823,Labour,Siobhain,McDonagh,27380,0.606530504,0.042062618
E14000823,Conservative,Paul,Holmes,10458,0.231668956,-0.020768426
E14000823,UK Independence Party,Richard,Hilton,4287,0.094966993,0.075399443
E14000823,Green,Mason,Redding,1422,0.031500598,0.022801372
E14000823,Liberal Democrat,Diana,Coman,1378,0.030525896,-0.088249363
E14000823,Christian Peoples Alliance Party,Des,Coke,217,0.004807053,
E14000824,Conservative,Paul,Beresford,33434,0.606347479,0.030855984
E14000824,Liberal Democrat,Paul,Kennedy,7981,0.14474066,-0.142609314
E14000824,UK Independence Party,Paul,Oakley,6181,0.112096482,0.061437473
E14000824,Labour,Len,Amos,4565,0.082789264,0.012764965
E14000824,Green,Jacquetta,Fewster,2979,0.054026115,0.037550893
W07000054,Conservative,David,Davies,23701,0.499367915,0.016425462
W07000054,Labour,Ruth,Jones,12719,0.267982807,0.009142334
W07000054,UK Independence Party,Gareth,Dunn,4942,0.104125406,0.079920242
W07000054,Liberal Democrat,Veronica,German,2496,0.05258944,-0.141438807
W07000054,Plaid Cymru,Jonathan,Clark,1875,0.039505288,0.012140126
W07000054,Green,Chris,Were,1629,0.034322195,0.021703695
W07000054,English Democrats,Stephen,Morris,100,0.002106949,
W07000063,Conservative,Glyn,Davies,15204,0.450395474,0.037063323
W07000063,Liberal Democrat,Jane,Dodds,9879,0.292650413,-0.085665619
W07000063,UK Independence Party,Des,Parkinson,3769,0.111650917,0.078290967
W07000063,Labour,Martyn,Singleton,1900,0.056284622,-0.014901016
W07000063,Plaid Cymru,Ann,Griffith,1745,0.051692982,-0.031174554
W07000063,Green,Richard,Chaloner,1260,0.037325592,
S14000046,Scottish National Party,Angus,Robertson,24384,0.494805195,0.097941474
S14000046,Conservative,Douglas,Ross,15319,0.310856331,0.050320774
S14000046,Labour,Sean,Morton,4898,0.099391234,-0.071494533
S14000046,UK Independence Party,Rob,Scorer,1939,0.039346591,0.012885758
S14000046,Liberal Democrat,Jamie,Paterson,1395,0.02830763,-0.116946492
S14000046,Green,James,MacKessack-Leitch,1345,0.027293019,
E14000825,Conservative,David,Morris,19691,0.455367467,0.040158884
E14000825,Labour,Amina,Lone,15101,0.349220665,-0.046050539
E14000825,UK Independence Party,Steven,Ogden,5358,0.123907312,0.08147707
E14000825,Liberal Democrat,Matthew,Severn,1612,0.037278572,-0.096044018
E14000825,Green,Phil,Chandler,1395,0.032260302,0.018492921
E14000825,Independent,Michael,Dawson,85,0.001965682,
E14000826,Conservative,Andrea,Jenkyns,18776,0.389139896,0.035774905
E14000826,Labour and Co-operative,Ed,Balls,18354,0.380393782,0.004493177
E14000826,UK Independence Party,David,Dews,7951,0.164787565,0.133962282
E14000826,Liberal Democrat,Rebecca,Taylor,1426,0.029554404,-0.137999223
E14000826,Green,Martin,Hemingway,1264,0.026196891,
E14000826,Yorkshire First,Arnie,Craven,479,0.009927461,
S14000047,Scottish National Party,Marion,Fellows,27275,0.56543732,0.383856153
S14000047,Labour,Frank,Roy,15377,0.318780189,-0.292369262
S14000047,Conservative,Meghan,Gallacher,3695,0.076600949,-0.016950159
S14000047,UK Independence Party,Neil,Wilson,1289,0.026722226,
S14000047,Liberal Democrat,Ross,Laird,601,0.012459315,-0.085692667
S14000027,Scottish National Party,Angus,MacNeil,8662,0.543480989,0.086662344
S14000027,Labour,Alasdair,Morrison,4560,0.286108671,-0.042626805
S14000027,Conservative,Mark,Brown,1215,0.076232902,0.032270138
S14000027,"Christian Party, Proclaiming Christ's Lordship",John,Cormack,1045,0.06556657,
S14000027,Liberal Democrat,Ruaraidh,Ferguson,456,0.028610867,-0.045928781
W07000069,Labour,Christina,Rees,16270,0.438131143,-0.024451692
W07000069,Plaid Cymru,Daniel,Thomas,6722,0.181015215,-0.018246678
W07000069,UK Independence Party,Richard,Pritchard,6094,0.164103945,0.141772174
W07000069,Conservative,Ed,Hastie,5691,0.153251649,0.022682176
W07000069,Green,Catrin,Brock,1185,0.031910596,
W07000069,Liberal Democrat,Clare,Bentley,1173,0.031587451,-0.117515507
E14000827,Conservative,Julian,Lewis,27819,0.562602382,0.034122888
E14000827,UK Independence Party,Roy,Swales,8657,0.175076344,0.124752577
E14000827,Labour,Andrew,Pope,6018,0.121706069,0.023476794
E14000827,Liberal Democrat,Bruce,Tennent,4626,0.093554715,-0.208947483
E14000827,Green,Sally,May,2327,0.047060489,0.026595224
E14000828,Conservative,Desmond,Swayne,28420,0.599451592,0.011290489
E14000828,UK Independence Party,Paul,Bailey,7816,0.164859734,0.106358935
E14000828,Labour,Lena,Samuels,5133,0.108268298,0.010185392
E14000828,Liberal Democrat,Imogen,Shepherd-DuBey,3293,0.06945792,-0.163536278
E14000828,Green,Janet,Richards,2748,0.057962455,0.035701461
E14000829,Conservative,Robert,Jenrick,29834,0.570417957,0.031845302
E14000829,Labour,Michael,Payne,11360,0.217200107,-0.006076226
E14000829,UK Independence Party,Brian,Mapletoft,6294,0.120339566,0.082196363
E14000829,Liberal Democrat,David,Dobbie,2385,0.045600551,-0.154407258
E14000829,Green,Elayne,Forster,1792,0.034262552,
E14000829,Consensus,Helen,Tyrer,637,0.012179267,
E14000830,Conservative,Richard,Benyon,34973,0.61034904,0.046130501
E14000830,Liberal Democrat,Judith,Bunting,8605,0.15017452,-0.204994539
E14000830,UK Independence Party,Catherine,Anderson,6195,0.108115183,0.082939809
E14000830,Labour,Jonny,Roberts,4837,0.084415358,0.041659892
E14000830,Green,Paul,Field,2324,0.040558464,0.03219512
E14000830,Apolitical Democrat,Peter,Norman,228,0.003979058,0.002357593
E14000830,Independent,Barrie,Singleton,85,0.001483421,
E14000830,Patriotic Socialist Party,Andrew,Stott,53,0.000924956,
E14000831,Labour,Chi,Onwurah,19301,0.550121134,0.090654554
E14000831,Conservative,Simon,Kitchen,6628,0.188912641,-0.004634802
E14000831,UK Independence Party,Daniel,Thompson,5214,0.148610517,0.126535979
E14000831,Liberal Democrat,Nick,Cott,2218,0.063217899,-0.177669766
E14000831,Green,Alexander,Johnson,1724,0.049137808,0.032508713
E14000832,Labour,Nicholas,Brown,19378,0.494059456,0.043663051
E14000832,Conservative,Duncan,Crute,6884,0.175513742,0.015154334
E14000832,UK Independence Party,David,Robinson-Young,4910,0.125184845,
E14000832,Liberal Democrat,Wendy,Taylor,4332,0.110448218,-0.222268484
E14000832,Green,Andrew,Gray,3426,0.087348937,0.070964159
E14000832,Trade Unionist and Socialist Coalition,Paul,Phillips,170,0.004334302,
E14000832,Communist Party of Britain,Mollie,Stevenson,122,0.003110499,-0.001567091
E14000833,Labour,Catherine,McKinnell,20689,0.46087189,0.052416058
E14000833,Conservative,Stephen,Bates,10536,0.234701833,0.053433914
E14000833,UK Independence Party,Timothy,Marron,7447,0.165890713,0.136650282
E14000833,Liberal Democrat,Anita,Lower,4366,0.097257802,-0.233511779
E14000833,Green,Alison,Whalley,1515,0.033748413,0.026489504
E14000833,The North East Party,Violet,Rook,338,0.007529349,
E14000834,Labour,Paul,Farrelly,16520,0.384212852,0.004666187
E14000834,Conservative,Tony,Cox,15870,0.369095518,0.025482266
E14000834,UK Independence Party,Phil,Wood,7252,0.16866293,0.087835906
E14000834,Liberal Democrat,Ian,Wilkes,1826,0.042468079,-0.153544979
E14000834,Green,Sam,Gibbons,1246,0.028978766,
E14000834,Independent,David,Nixon,283,0.006581855,
W07000055,Labour,Jessica,Morden,14290,0.407029737,0.037080828
W07000055,Conservative,Natasha,Asghar,9585,0.273014698,0.043161005
W07000055,UK Independence Party,David,Stock,6466,0.184174547,0.164521737
W07000055,Liberal Democrat,Paul,Halliday,2251,0.064116441,-0.257934186
W07000055,Plaid Cymru,Tony,Salkeld,1231,0.035063233,0.014046048
W07000055,Green,David,Mclean,887,0.025264897,
W07000055,Socialist Labour Party,Shangara Singh,Bhatoe,398,0.011336448,0.007765848
W07000056,Labour,Paul,Flynn,16633,0.412248742,-0.000364551
W07000056,Conservative,Nick,Webb,13123,0.325253427,0.001864705
W07000056,UK Independence Party,Gordon,Norrie,6134,0.15203113,0.123229519
W07000056,Plaid Cymru,Simon,Coopey,1604,0.039755124,0.01150739
W07000056,Liberal Democrat,Ed,Townsend,1581,0.03918507,-0.126650781
W07000056,Green,Pippa,Bartolotti,1272,0.031526508,0.020197202
N06000011,Sinn Fein,Mickey,Brady,20488,0.410770495,-0.009151119
N06000011,Ulster Unionist Party,Danny,Kennedy,16312,0.32704453,
N06000011,Social Democratic and Labour Party,Justin,McNulty,12026,0.241113138,0.00671239
N06000011,Alliance,Kate,Nicholl,841,0.016861479,0.004725016
N06000011,Conservative,Robert,Rigby,210,0.004210357,
E14000835,Conservative,Anne Marie,Morris,22794,0.472385137,0.042130182
E14000835,Liberal Democrat,Richard,Younger-Ross,11560,0.239570597,-0.179852389
E14000835,UK Independence Party,Rod,Peers,6726,0.139390297,0.075434039
E14000835,Labour,Roy,Freer,4736,0.098149338,0.028000424
E14000835,Green,Steven,Smyth-Bonfield,2216,0.045924606,0.031406038
E14000835,Trade Unionist and Socialist Coalition,Sean,Brogan,221,0.004580026,
E14000836,Labour,Yvette,Cooper,25213,0.549338737,0.067213258
E14000836,UK Independence Party,Nathan,Garbutt,9785,0.213194762,
E14000836,Conservative,Beth,Prescott,9569,0.208488572,-0.03619665
E14000836,Liberal Democrat,Edward,McMillan-Scott,1330,0.028977929,-0.135061086
N06000012,Democratic Unionist Party,Ian,Paisley,18107,0.432075787,-0.031919307
N06000012,Traditional Unionist Voice,Timothy,Gaston,6561,0.156560956,-0.011233935
N06000012,Sinn Fein,DaithÃ_,McKay,5143,0.122724127,-0.001459188
N06000012,Ulster Unionist Party,Robin,Swann,5054,0.120600377,
N06000012,Social Democratic and Labour Party,Declan,O'Loan,2925,0.069797409,-0.018369207
N06000012,Alliance,Jayne,Dunlop,2351,0.056100413,0.023833979
N06000012,UK Independence Party,Robert,Hill,1341,0.031999427,
N06000012,Conservative,Carol,Freeman,368,0.008781349,
N06000012,Independent,Thomas,Palmer,57,0.001360155,
S14000048,Scottish National Party,Patricia,Gibson,28641,0.531678702,0.272224283
S14000048,Labour,Katy,Clark,15068,0.279715606,-0.194306425
S14000048,Conservative,Jamie,Greene,7968,0.147914385,-0.008473853
S14000048,UK Independence Party,Sharon,McGonigal,1296,0.024058364,
S14000048,Liberal Democrat,Ruby,Kirkwood,896,0.016632943,-0.083766051
E14000837,Conservative,Scott,Mann,21689,0.44955954,0.032622472
E14000837,Liberal Democrat,Dan,Rogerson,15068,0.31232252,-0.168251299
E14000837,UK Independence Party,Julie,Lingard,6121,0.126873251,0.077774114
E14000837,Labour,John,Whitby,2621,0.054326873,0.012251047
E14000837,Green,Amanda,Pennington,2063,0.042760908,
E14000837,Mebyon Kernow,Jeremy,Jefferies,631,0.013079076,0.001764926
E14000837,Restore the Family For Children's Sake,John,Allman,52,0.001077832,
E14000838,Conservative,Peter,Heaton-Jones,22341,0.427006881,0.066842426
E14000838,Liberal Democrat,Nick,Harvey,15405,0.294438073,-0.179149737
E14000838,UK Independence Party,Steve,Crowther,7719,0.147534404,0.075049456
E14000838,Labour,Mark,Cann,3699,0.070699541,0.018654569
E14000838,Green,Ricky,Knight,3018,0.057683486,0.044102301
E14000838,Communist Party of Britain,Gerrard,Sables,138,0.002637615,0.000767035
E14000839,Conservative,Simon,Hoare,30227,0.566207736,0.055688906
E14000839,UK Independence Party,Steve,Unwin,9109,0.170628454,0.118689997
E14000839,Liberal Democrat,Hugo,Mieville,6226,0.11662452,-0.253058345
E14000839,Labour,Kim,Fendley,4785,0.089631919,0.035883374
E14000839,Green,Richard,Barrington,3038,0.056907371,0.046822592
N06000013,Independent,Sylvia,Hermon,17689,0.49208557,
N06000013,Democratic Unionist Party,Alex,Easton,8487,0.236097588,
N06000013,Alliance,Andrew,Muir,3086,0.08584861,0.029816831
N06000013,Green,Steven,Agnew,1958,0.054469079,0.023317083
N06000013,Conservative,Mark,Brotherston,1593,0.044315242,
N06000013,UK Independence Party,Jonny,Lavery,1482,0.041227363,
N06000013,Traditional Unionist Voice,William,Cudworth,686,0.019083651,-0.029720148
N06000013,Social Democratic and Labour Party,Tom,Woolley,355,0.00987565,-0.010434376
N06000013,Cannabis is Safer than Alcohol Party,Glenn,Donnelly,338,0.009402732,
N06000013,Sinn Fein,Therese,McCartney,273,0.007594514,0.000127593
E14000840,Labour,Kevan,Jones,22047,0.549170528,0.043934606
E14000840,Conservative,Laetitia,Glossop,8403,0.209311015,-0.001151064
E14000840,UK Independence Party,Malcolm,Bint,6404,0.15951776,0.126710867
E14000840,Liberal Democrat,Peter,Maughan,2046,0.050963981,-0.159376048
E14000840,Green,Vicki,Nolan,1246,0.031036716,
E14000841,Conservative,Alistair,Burt,34891,0.594678893,0.036841191
E14000841,Labour,Saqhib,Ali,9247,0.15760499,-0.003631329
E14000841,UK Independence Party,Adrianne,Smyth,8579,0.146219662,0.104925019
E14000841,Liberal Democrat,Peter,Morris,3418,0.058256068,-0.158603811
E14000841,Green,Mark,Bowler,2537,0.043240387,
E14000842,Conservative,Stephen,Barclay,28524,0.550869061,0.034927144
E14000842,UK Independence Party,Andrew,Charalambous,11650,0.224990344,0.171383245
E14000842,Labour,Ken,Rustidge,7476,0.14438007,-0.033746851
E14000842,Liberal Democrat,Lucy,Nethsingha,2314,0.044689069,-0.155775743
E14000842,Green,Helen,Scott-Daniels,1816,0.035071456,
E14000843,Labour,Natascha,Engel,19488,0.40644031,0.024844018
E14000843,Conservative,Lee,Rowley,17605,0.367168599,0.037555979
E14000843,UK Independence Party,James,Bush,7631,0.159151581,0.103107017
E14000843,Liberal Democrat,David,Batey,2004,0.041795278,-0.190951246
E14000843,Green,David,Kesteven,1059,0.022086427,
E14000843,Independent,Rob,Lane,161,0.003357804,
S14000049,Scottish National Party,Stephen,Gethins,18523,0.409230497,0.267332534
S14000049,Liberal Democrat,Tim,Brett,14179,0.31325807,-0.130107546
S14000049,Conservative,Huw,Bell,7373,0.162892429,-0.054634528
S14000049,Labour,Brian,Thomson,3476,0.076795617,-0.094655062
S14000049,Green,Andy,Collins,1387,0.03064313,
S14000049,Independent,Mike,Scott-Hayward,325,0.007180258,
E14000844,Conservative,Ranil,Jayawardena,35573,0.658759259,0.05287324
E14000844,Liberal Democrat,Graham,Cockarill,5657,0.104759259,-0.149835652
E14000844,Labour,Amran,Hussain,5290,0.097962963,0.000246724
E14000844,UK Independence Party,Robert,Blay,4732,0.08762963,0.0458268
E14000844,Green,Andrew,Johnston,2364,0.043777778,
E14000844,Monster Raving Loony Party,Mad Max,Bobetsky,384,0.007111111,
E14000845,Conservative,Oliver,Heald,28949,0.553655784,0.018306255
E14000845,Labour,Chris,York,9869,0.188746725,0.024324315
E14000845,UK Independence Party,William,Compton,6728,0.128674432,0.087524208
E14000845,Liberal Democrat,Joe,Jordan,3952,0.075582841,-0.158447898
E14000845,Green,Mario,May,2789,0.053340218,0.035987715
E14000846,Conservative,Jacob,Rees-Mogg,25439,0.497730385,0.085059253
E14000846,Labour,Todd,Foreman,12690,0.248288006,-0.068412187
E14000846,UK Independence Party,Ernie,Blaber,6150,0.120328703,0.086072897
E14000846,Liberal Democrat,Wera,Hobhouse,4029,0.078829975,-0.144457723
E14000846,Green,Katy,Boyce,2802,0.054822931,0.04173776
E14000847,Conservative,Bill,Wiggin,26716,0.556316765,0.038510677
E14000847,UK Independence Party,Jonathan,Oakton,6720,0.139932949,0.083151079
E14000847,Liberal Democrat,Jeanie,Falconer,5768,0.120109114,-0.189847159
E14000847,Labour,Sally,Prentice,5478,0.114070341,0.043161327
E14000847,Green,Daisy,Blench,3341,0.069570831,0.037343283
E14000848,Liberal Democrat,Norman,Lamb,19299,0.390557332,-0.164284496
E14000848,Conservative,Ann,Steward,15256,0.308738414,-0.011996166
E14000848,UK Independence Party,Michael,Baker,8328,0.168535233,0.114569344
E14000848,Labour,Denise,Burke,5043,0.102056097,0.043740719
E14000848,Green,Mike,Macartney-Filgate,1488,0.030112923,0.019883568
E14000849,Conservative,Owen,Paterson,27041,0.514351473,-0.000252626
E14000849,Labour,Graeme,Currie,10547,0.200616286,0.01927483
E14000849,UK Independence Party,Andrea,Allen,9262,0.176174082,0.129286731
E14000849,Liberal Democrat,Tom,Thornhill,3148,0.059878645,-0.149572087
E14000849,Green,Duncan,Kerr,2575,0.048979514,0.033401809
E14000850,Conservative,Liam,Fox,31540,0.535102304,0.042376945
E14000850,Labour,Gregory,Chambers,8441,0.143208578,0.03192296
E14000850,UK Independence Party,Ian,Kealey,7669,0.130110957,0.091157538
E14000850,Liberal Democrat,Marcus,Kravis,7486,0.127006209,-0.230029396
E14000850,Green,David,Derbyshire,3806,0.064571952,
E14000851,Conservative,Justin,Tomlinson,26295,0.503330653,0.057799289
E14000851,Labour,Mark,Dempsey,14509,0.277726733,-0.027432825
E14000851,UK Independence Party,James,Faulkner,8011,0.153344053,0.116720134
